4x4_01_00001.txt,0,1,2,2,0.000
4x4_01_00002.txt,0,1,2,2,0.000
4x4_02_00001.txt,1,4,3,3,0.000
4x4_02_00002.txt,2,7,4,4,0.000
4x4_02_00003.txt,1,5,3,3,0.000
4x4_02_00004.txt,1,4,3,3,0.000
4x4_03_00001.txt,3,7,5,5,0.000
4x4_03_00002.txt,8,22,10,10,0.000
4x4_03_00003.txt,6,17,8,8,15.624
4x4_03_00004.txt,8,20,10,10,0.000
4x4_03_00005.txt,7,16,9,9,0.000
4x4_03_00006.txt,5,15,7,7,0.000
4x4_03_00007.txt,7,18,9,9,0.000
4x4_03_00008.txt,5,12,7,7,0.000
4x4_03_00009.txt,5,15,7,7,0.000
4x4_03_00010.txt,3,7,5,5,0.000
4x4_04_00001.txt,18,41,20,20,15.625
4x4_04_00002.txt,13,31,15,15,0.000
4x4_04_00003.txt,25,55,27,27,0.000
4x4_04_00004.txt,28,60,30,30,15.625
4x4_04_00005.txt,11,26,13,13,0.000
4x4_04_00006.txt,23,50,25,25,0.000
4x4_04_00007.txt,15,36,17,17,0.000
4x4_04_00008.txt,18,40,20,20,15.625
4x4_04_00009.txt,15,34,17,17,0.000
4x4_04_00010.txt,17,41,19,19,0.000
4x4_04_00011.txt,11,26,13,13,0.000
4x4_04_00012.txt,9,21,11,11,0.000
4x4_04_00013.txt,10,24,12,12,0.000
4x4_04_00014.txt,22,48,24,24,15.624
4x4_04_00015.txt,14,34,16,16,0.000
4x4_04_00016.txt,17,38,19,19,0.000
4x4_04_00017.txt,14,32,16,16,0.000
4x4_04_00018.txt,16,39,18,18,15.625
4x4_04_00019.txt,11,26,13,13,0.000
4x4_04_00020.txt,12,29,14,14,0.000
4x4_04_00021.txt,15,35,17,17,0.000
4x4_04_00022.txt,12,29,14,14,0.000
4x4_04_00023.txt,21,47,23,23,15.625
4x4_04_00024.txt,10,24,12,12,0.000
4x4_05_00001.txt,49,105,51,51,0.000
4x4_05_00002.txt,67,138,69,69,0.000
4x4_05_00003.txt,44,95,46,46,15.626
4x4_05_00004.txt,32,75,34,34,0.000
4x4_05_00005.txt,34,76,36,36,15.623
4x4_05_00006.txt,44,98,46,46,0.000
4x4_05_00007.txt,63,135,65,65,15.626
4x4_05_00008.txt,47,100,49,49,15.624
4x4_05_00009.txt,39,87,41,41,0.000
4x4_05_00010.txt,49,109,51,51,15.625
4x4_05_00011.txt,42,90,44,44,15.625
4x4_05_00012.txt,30,70,32,32,0.000
4x4_05_00013.txt,32,71,34,34,0.000
4x4_05_00014.txt,42,93,44,44,15.626
4x4_05_00015.txt,61,130,63,63,15.626
4x4_05_00016.txt,22,53,24,24,0.000
4x4_05_00017.txt,47,102,49,49,15.625
4x4_05_00018.txt,27,61,29,29,0.000
4x4_05_00019.txt,37,83,39,39,15.627
4x4_05_00020.txt,57,118,59,59,15.624
4x4_05_00021.txt,29,66,31,31,0.000
4x4_05_00022.txt,32,73,34,34,15.625
4x4_05_00023.txt,22,53,24,24,0.000
4x4_05_00024.txt,32,75,34,34,15.625
4x4_05_00025.txt,36,75,38,38,0.000
4x4_05_00026.txt,18,43,20,20,15.625
4x4_05_00027.txt,26,60,28,28,0.000
4x4_05_00028.txt,41,88,43,43,15.625
4x4_05_00029.txt,29,68,31,31,0.000
4x4_05_00030.txt,31,69,33,33,15.625
4x4_05_00031.txt,41,91,43,43,0.000
4x4_05_00032.txt,60,128,62,62,15.625
4x4_05_00033.txt,21,51,23,23,0.000
4x4_05_00034.txt,46,100,48,48,15.624
4x4_05_00035.txt,26,59,28,28,0.000
4x4_05_00036.txt,36,81,38,38,15.624
4x4_05_00037.txt,56,116,58,58,0.000
4x4_05_00038.txt,28,64,30,30,15.624
4x4_05_00039.txt,31,71,33,33,0.000
4x4_05_00040.txt,21,51,23,23,15.627
4x4_05_00041.txt,31,73,33,33,0.000
4x4_05_00042.txt,18,43,20,20,15.626
4x4_05_00043.txt,49,100,51,51,0.000
4x4_05_00044.txt,24,56,26,26,0.000
4x4_05_00045.txt,24,56,26,26,0.000
4x4_05_00046.txt,34,78,36,36,0.000
4x4_05_00047.txt,54,113,56,56,15.625
4x4_05_00048.txt,26,61,28,28,0.000
4x4_05_00049.txt,29,68,31,31,15.625
4x4_05_00050.txt,41,85,43,43,0.000
4x4_05_00051.txt,32,74,34,34,15.626
4x4_05_00052.txt,42,96,44,44,15.625
